De ref,school name,town,postcode,management type,constituency,Urban/ Rural     ,total enrolment,Latitude,Longitude,nearest_distance,nearest_school,nearest_management_type,nearest_same_management_distance,nearest_same_management_school,nearest_distance_other_management,nearest_school_other_management,nearest_management_type_other_management,Sustainability,geom
4011310,"Carrickmannon Primary School, Ballygowan",Ballygowan,BT23 6JJ,Controlled,Strangford,RURAL,87.0,54.481438,-5.779138,2.441649623013905,"Alexander Dickson Primary School, Ballygowan",Controlled,2.441649623013905,"Alexander Dickson Primary School, Ballygowan",3.6421408095558485,"St Caolan's Primary School, Saintfield",Catholic Maintained,Not Sustainable,POINT (-5.779138 54.481438)
4011345,Newtownards Model Primary School,Newtownards,BT23 4NW,Controlled,Strangford,URBAN,396.0,54.590302,-5.709097,0.3633788039822893,Regent House Preparatory,Controlled,0.3633788039822893,Regent House Preparatory,1.087876088332609,"St Finian's Primary School, Newtownards",Catholic Maintained,Sustainable,POINT (-5.709097 54.590302)
4011373,"Kirkistown Primary School, Newtownards",Cloghy,BT22 1JA,Controlled,Strangford,RURAL,56.0,54.438402,-5.470164,2.553529986095516,"Portavogie Primary School, Newtownards",Controlled,2.553529986095516,"Portavogie Primary School, Newtownards",3.8572664639849092,"St Patrick's Primary School, Ballygalget",Catholic Maintained,Not Sustainable,POINT (-5.470164 54.438402)
4011462,"Castle Gardens Primary School, Newtownards",Newtownards,BT23 8SH,Controlled,Strangford,URBAN,328.0,54.58927,-5.675735,0.8598204996393717,"Abbey Primary School, Newtownards",Controlled,0.8598204996393717,"Abbey Primary School, Newtownards",1.3512805769826002,"St Finian's Primary School, Newtownards",Catholic Maintained,Sustainable,POINT (-5.675735 54.58927)
4011488,"Victoria Primary School, Ballyhalbert",Ballyhalbert,BT22 1DQ,Controlled,Strangford,RURAL,105.0,54.491214,-5.466748,4.064812494908683,"Portavogie Primary School, Newtownards",Controlled,4.064812494908683,"Portavogie Primary School, Newtownards",4.272575545726736,"Kircubbin Integrated Primary School, Newtownards",Controlled Integrated,Sustainable,POINT (-5.466748 54.491214)
4011507,"Portavogie Primary School, Newtownards",Portavogie,BT22 1EE,Controlled,Strangford,RURAL,219.0,54.456661,-5.446211,2.553529986095516,"Kirkistown Primary School, Newtownards",Controlled,2.553529986095516,"Kirkistown Primary School, Newtownards",6.38279972484995,"St Patrick's Primary School, Ballygalget",Catholic Maintained,Sustainable,POINT (-5.446211 54.456661)
4011566,"Ballywalter Primary School, Ballywater",Ballywalter,BT22 2NT,Controlled,Strangford,RURAL,157.0,54.545489,-5.489073,4.794330943254494,"Greyabbey Primary School, Newtownards",Controlled,4.794330943254494,"Greyabbey Primary School, Newtownards",7.0833661823365555,"Kircubbin Integrated Primary School, Newtownards",Controlled Integrated,Sustainable,POINT (-5.489073 54.545489)
4011567,Ballynahinch Primary School,Ballynahinch,BT24 8BB,Controlled,Strangford,URBAN,235.0,54.399625,-5.905841,0.7511016638413713,"St Patrick's Primary School, Ballynahinch",Catholic Maintained,2.6514248833202303,"Spa Primary School, Ballynahinch",0.7511016638413713,"St Patrick's Primary School, Ballynahinch",Catholic Maintained,Sustainable,POINT (-5.905841 54.399625)
4011578,"Derryboy Primary School, Crossgar",Crossgar,BT30 9LY,Controlled,Strangford,RURAL,75.0,54.438527,-5.731501,2.4161148478447165,"St Caolan's Primary School, Saintfield",Catholic Maintained,4.981840959752678,"Glasswater Primary School, Downpatrick",2.4161148478447165,"St Caolan's Primary School, Saintfield",Catholic Maintained,Not Sustainable,POINT (-5.731501 54.438527)
4011584,"Carr Primary School, Lisburn",Lisburn,BT27 6TB,Controlled,Lagan Valley,RURAL,90.0,54.499381,-5.933577,3.6148272933050554,"Carryduff Primary School, Belfast",Controlled,3.6148272933050554,"Carryduff Primary School, Belfast",4.61059018639851,"St Joseph's Primary School, Carryduff",Catholic Maintained,Not Sustainable,POINT (-5.933577 54.499381)
4011587,Dundonald Primary School,Dundonald,BT16 2LP,Controlled,Belfast East,URBAN,858.0,54.593022,-5.804927,0.7086429249136602,"Brooklands Primary School, Belfast",Controlled,0.7086429249136602,"Brooklands Primary School, Belfast",3.1874639106865565,"Campbell College Junior School, Belfast",Voluntary,Sustainable,POINT (-5.804927 54.593022)
4011588,Comber Primary School,Comber,BT23 5BX,Controlled,Strangford,URBAN,370.0,54.553579,-5.741611,0.616433008256792,"St Mary's Primary School, Comber",Catholic Maintained,1.9125901436933679,"Andrews Memorial Primary School, Newtownards",0.616433008256792,"St Mary's Primary School, Comber",Catholic Maintained,Sustainable,POINT (-5.741611 54.553579)
4011606,"Gilnahirk Primary School, Belfast",Belfast,BT5 7QQ,Controlled,Belfast East,URBAN,412.0,54.58328,-5.839252,1.5191392155407721,"Braniel Primary School, Belfast",Controlled,1.5191392155407721,"Braniel Primary School, Belfast",2.176721584290901,"Campbell College Junior School, Belfast",Voluntary,Sustainable,POINT (-5.839252 54.58328)
4011608,Anahilt Primary School,Hillsborough,BT26 6BP,Controlled,Lagan Valley,RURAL,149.0,54.436158,-5.995735,4.6622202284493515,Riverdale Primary School,Controlled,4.6622202284493515,Riverdale Primary School,7.401555165729357,"St Patrick's Primary School, Ballynahinch",Catholic Maintained,Sustainable,POINT (-5.995735 54.436158)
4011619,Dromara Primary School,Dromore,BT25 2BL,Controlled,Lagan Valley,RURAL,162.0,54.381024,-6.017972,2.1988421411225163,"St Michael's Primary School, Finnis",Catholic Maintained,4.245456513755855,"Fair Hill Primary School, Dromara",2.1988421411225163,"St Michael's Primary School, Finnis",Catholic Maintained,Sustainable,POINT (-6.017972 54.381024)
4011631,Holywood Primary School,Holywood,BT18 9DL,Controlled,North Down,URBAN,455.0,54.639408,-5.832077,0.27579170361885136,"St Patrick's Primary School, Holywood",Catholic Maintained,2.677553112101047,"Knocknagoney Primary School, Belfast",0.27579170361885136,"St Patrick's Primary School, Holywood",Catholic Maintained,Sustainable,POINT (-5.832077 54.639408)
4011632,"Cregagh Primary School, Belfast",Belfast,BT6 0FL,Controlled,Belfast East,URBAN,149.0,54.575815,-5.902118,0.7195736553812673,Downey House Preparatory School,Voluntary,0.886242375071461,Rosetta Primary School,0.7195736553812673,Downey House Preparatory School,Voluntary,Sustainable,POINT (-5.902118 54.575815)
4011645,"Crawfordsburn Primary School, Bangor",Bangor,BT19 1JA,Controlled,North Down,RURAL,191.0,54.657216,-5.725294,1.415552369184522,Rathmore Primary School,Controlled,1.415552369184522,Rathmore Primary School,2.5892062749917386,"St Malachy's Primary School, Bangor",Catholic Maintained,Sustainable,POINT (-5.725294 54.657216)
4011646,"Victoria Primary School, Newtownards",Newtownards,BT23 7DD,Controlled,Strangford,URBAN,442.0,54.594511,-5.688976,0.34409746507785915,"St Finian's Primary School, Newtownards",Catholic Maintained,1.0331239894933748,"Castle Gardens Primary School, Newtownards",0.34409746507785915,"St Finian's Primary School, Newtownards",Catholic Maintained,Sustainable,POINT (-5.688976 54.594511)
4011650,"Ballyholme Primary School, Bangor",Bangor,BT20 5RG,Controlled,North Down,URBAN,620.0,54.663737,-5.638807,1.0977600179224913,"Towerview Primary School, Bangor",Controlled,1.0977600179224913,"Towerview Primary School, Bangor",1.7156435454314054,Bangor Central Integrated Primary School,Controlled Integrated,Sustainable,POINT (-5.638807 54.663737)
4011654,Donaghadee Primary School,Donaghadee,BT21 0BD,Controlled,North Down,URBAN,444.0,54.63977,-5.538089,0.32893650746279035,"St Anne's Primary School, Donaghadee",Catholic Maintained,2.254854816171231,"Ballyvester Primary School, Donaghadee",0.32893650746279035,"St Anne's Primary School, Donaghadee",Catholic Maintained,Sustainable,POINT (-5.538089 54.63977)
4011657,"Lisnasharragh Primary School, Belfast",Belfast,BT6 9LS,Controlled,Belfast East,URBAN,369.0,54.573232,-5.886924,0.8614765844685249,"Loughview Integrated Primary School, Belfast",GMI,0.8819466770690968,"Leadhill Primary School, Belfast",0.8614765844685249,"Loughview Integrated Primary School, Belfast",GMI,Sustainable,POINT (-5.886924 54.573232)
4011670,"Clandeboye Primary School, Bangor",Bangor,BT20 3JW,Controlled,North Down,URBAN,297.0,54.651943,-5.68223,0.742056948279319,"St Comgall's Primary School, Bangor",Catholic Maintained,0.8148903282306027,"Grange Park Primary School, Bangor",0.742056948279319,"St Comgall's Primary School, Bangor",Catholic Maintained,Sustainable,POINT (-5.68223 54.651943)
4011674,"Knockbreda Primary School, Belfast",Belfast,BT6 0JJ,Controlled,Belfast South,URBAN,142.0,54.567645,-5.903512,0.08922177479158565,"St Bernards Primary School, Belfast",Catholic Maintained,0.6062949226274205,Rosetta Primary School,0.08922177479158565,"St Bernards Primary School, Belfast",Catholic Maintained,Sustainable,POINT (-5.903512 54.567645)
4011681,Millisle Primary School,Millisle,BT22 2DD,Controlled,North Down,RURAL,228.0,54.606886,-5.530788,2.8109522461719094,"Ballyvester Primary School, Donaghadee",Controlled,2.8109522461719094,"Ballyvester Primary School, Donaghadee",3.571749252541127,"St Anne's Primary School, Donaghadee",Catholic Maintained,Sustainable,POINT (-5.530788 54.606886)
4011683,"Braniel Primary School, Belfast",Belfast,BT5 7JU,Controlled,Belfast East,URBAN,417.0,54.578406,-5.861274,0.893169464298737,"Leadhill Primary School, Belfast",Controlled,0.893169464298737,"Leadhill Primary School, Belfast",1.3970469076617442,"Loughview Integrated Primary School, Belfast",GMI,Sustainable,POINT (-5.861274 54.578406)
4011698,Newcastle Primary School,Newcastle,BT33 0AS,Controlled,South Down,URBAN,217.0,54.215296,-5.890331,0.3370872363864091,"St Mary's Primary School, Newcastle",Catholic Maintained,9.045889155148771,"Cumran Primary School, Downpatrick",0.3370872363864091,"St Mary's Primary School, Newcastle",Catholic Maintained,Sustainable,POINT (-5.890331 54.215296)
4011699,Moneyrea Primary School,Moneyreagh,BT23 6BB,Controlled,Strangford,RURAL,253.0,54.53365,-5.827986,3.7148020107556654,"St Joseph's Primary School, Carryduff",Catholic Maintained,4.141639807282811,"Andrews Memorial Primary School, Newtownards",3.7148020107556654,"St Joseph's Primary School, Carryduff",Catholic Maintained,Sustainable,POINT (-5.827986 54.53365)
4013013,"Belvoir Park Primary School, Belfast",Belfast,BT8 7DL,Controlled,Belfast South,URBAN,262.0,54.551432,-5.930961,1.333711582842646,"St Ita's Primary School, Belfast",Catholic Maintained,1.8252395856316193,"Stranmillis Primary School, Belfast",1.333711582842646,"St Ita's Primary School, Belfast",Catholic Maintained,Sustainable,POINT (-5.930961 54.551432)
4013023,"Bloomfield Primary School, Bangor",Bangor,BT19 7PN,Controlled,North Down,URBAN,423.0,54.642995,-5.657145,1.2935635718648735,"Ballymagee Primary School, Bangor",Controlled,1.2935635718648735,"Ballymagee Primary School, Bangor",1.637290802660919,Bangor Central Integrated Primary School,Controlled Integrated,Sustainable,POINT (-5.657145 54.642995)
4013024,"Cairnshill Primary School, Belfast",Belfast,BT8 6RT,Controlled,Belfast South,URBAN,552.0,54.552642,-5.902086,1.3826143383318035,"St Ita's Primary School, Belfast",Catholic Maintained,1.6707915077420457,"Knockbreda Primary School, Belfast",1.3826143383318035,"St Ita's Primary School, Belfast",Catholic Maintained,Sustainable,POINT (-5.902086 54.552642)
4013043,"Leadhill Primary School, Belfast",Castlereagh,BT6 9RD,Controlled,Belfast East,URBAN,144.0,54.57455,-5.873431,0.6311674909545162,"Loughview Integrated Primary School, Belfast",GMI,0.8819466770690968,"Lisnasharragh Primary School, Belfast",0.6311674909545162,"Loughview Integrated Primary School, Belfast",GMI,Sustainable,POINT (-5.873431 54.57455)
4013044,"Carryduff Primary School, Belfast",Carryduff,BT8 8EE,Controlled,Belfast South,URBAN,181.0,54.514043,-5.883604,1.7644276132372572,"St Joseph's Primary School, Carryduff",Catholic Maintained,3.6148272933050554,"Carr Primary School, Lisburn",1.7644276132372572,"St Joseph's Primary School, Carryduff",Catholic Maintained,Sustainable,POINT (-5.883604 54.514043)
4013045,"Grange Park Primary School, Bangor",Bangor,BT20 3QG,Controlled,North Down,URBAN,390.0,54.658678,-5.687224,0.35867077207388687,"St Comgall's Primary School, Bangor",Catholic Maintained,0.8148903282306027,"Clandeboye Primary School, Bangor",0.35867077207388687,"St Comgall's Primary School, Bangor",Catholic Maintained,Sustainable,POINT (-5.687224 54.658678)
4013046,"Alexander Dickson Primary School, Ballygowan",Ballygowan,BT23 5TN,Controlled,Strangford,RURAL,84.0,54.502587,-5.789307,2.441649623013905,"Carrickmannon Primary School, Ballygowan",Controlled,2.441649623013905,"Carrickmannon Primary School, Ballygowan",4.393139170094724,"Millennium Integrated Primary School, Saintfield",GMI,Not Sustainable,POINT (-5.789307 54.502587)
4013305,"Harmony Hill Primary School, Lisburn",Lisburn,BT27 4ES,Controlled,Lagan Valley,URBAN,659.0,54.524155,-6.034413,0.6508251731069673,"St Colman's Primary School, Lisburn",Catholic Maintained,1.337328809297375,"Brownlee Primary School, Lisburn",0.6508251731069673,"St Colman's Primary School, Lisburn",Catholic Maintained,Sustainable,POINT (-6.034413 54.524155)
4013334,"Knockmore Primary School, Lisburn",Lisburn,BT28 1SA,Controlled,Lagan Valley,URBAN,233.0,54.508933,-6.076217,0.6577785333908919,"St Aloysius Primary School, Lisburn",Catholic Maintained,1.309018740649958,"Old Warren Primary School, Lisburn",0.6577785333908919,"St Aloysius Primary School, Lisburn",Catholic Maintained,Sustainable,POINT (-6.076217 54.508933)
4016002,"Kilcooley Primary School, Bangor",Bangor,BT19 1QS,Controlled,North Down,URBAN,241.0,54.64734,-5.698591,0.5588884511480418,"St Malachy's Primary School, Bangor",Catholic Maintained,1.1619675978468826,Rathmore Primary School,0.5588884511480418,"St Malachy's Primary School, Bangor",Catholic Maintained,Sustainable,POINT (-5.698591 54.64734)
4016004,"Londonderry Primary School, Newtownards",Newtownards,BT23 4EY,Controlled,Strangford,URBAN,404.0,54.601296,-5.701283,0.8363139243645927,"St Finian's Primary School, Newtownards",Catholic Maintained,1.0943942826338202,"Victoria Primary School, Newtownards",0.8363139243645927,"St Finian's Primary School, Newtownards",Catholic Maintained,Sustainable,POINT (-5.701283 54.601296)
4016020,"Carrowdore Primary School, Newtownards",Carrowdore,BT22 2JJ,Controlled,Strangford,RURAL,170.0,54.577901,-5.553502,3.539642425008389,Millisle Primary School,Controlled,3.539642425008389,Millisle Primary School,5.793648733587449,"Loughries Integrated Primary School, Newtownards",Controlled Integrated,Sustainable,POINT (-5.553502 54.577901)
4016067,Rathmore Primary School,Bangor,BT19 1DJ,Controlled,North Down,URBAN,551.0,54.65743,-5.70329,1.0426627780243576,"Grange Park Primary School, Bangor",Controlled,1.0426627780243576,"Grange Park Primary School, Bangor",1.398128948347178,"St Comgall's Primary School, Bangor",Catholic Maintained,Sustainable,POINT (-5.70329 54.65743)
4016083,"West Winds Primary School, Newtownards",Newtownards,BT23 4RQ,Controlled,Strangford,URBAN,178.0,54.580548,-5.701756,1.0438781819886962,Regent House Preparatory,Controlled,1.0438781819886962,Regent House Preparatory,1.6749531324028872,"St Finian's Primary School, Newtownards",Catholic Maintained,Sustainable,POINT (-5.701756 54.580548)
4016104,Moira Primary School,Moira,BT67 0LJ,Controlled,Lagan Valley,RURAL,438.0,54.48574,-6.241099,2.279312916125362,"Rowandale Integrated Primary School, Moira",GMI,2.460277669641802,"Maralin Village Primary School, Craigavon",2.279312916125362,"Rowandale Integrated Primary School, Moira",GMI,Sustainable,POINT (-6.241099 54.48574)
4016111,"Towerview Primary School, Bangor",Bangor,BT19 6AZ,Controlled,North Down,URBAN,459.0,54.662489,-5.621875,1.0977600179224913,"Ballyholme Primary School, Bangor",Controlled,1.0977600179224913,"Ballyholme Primary School, Bangor",2.7108131884800737,Bangor Central Integrated Primary School,Controlled Integrated,Sustainable,POINT (-5.621875 54.662489)
4016123,"Spa Primary School, Ballynahinch",Ballynahinch,BT24 8QB,Controlled,South Down,RURAL,200.0,54.377049,-5.892661,2.6514248833202303,Ballynahinch Primary School,Controlled,2.6514248833202303,Ballynahinch Primary School,2.854311139855165,"Drumlins Integrated Primary School, Ballynahinch",GMI,Sustainable,POINT (-5.892661 54.377049)
4016126,"Andrews Memorial Primary School, Newtownards",Comber,BT23 5PG,Controlled,Strangford,URBAN,387.0,54.54411,-5.766368,1.5116490708056474,"St Mary's Primary School, Comber",Catholic Maintained,1.9125901436933679,Comber Primary School,1.5116490708056474,"St Mary's Primary School, Comber",Catholic Maintained,Sustainable,POINT (-5.766368 54.54411)
4016144,"Old Warren Primary School, Lisburn",Lisburn,BT28 1QP,Controlled,Lagan Valley,URBAN,137.0,54.502595,-6.059131,0.8689197834356728,Lisburn Central Primary School,Controlled,0.8689197834356728,Lisburn Central Primary School,0.9310262939300258,"St Aloysius Primary School, Lisburn",Catholic Maintained,Not Sustainable,POINT (-6.059131 54.502595)
4016145,"Killowen Primary School, Lisburn",Lisburn,BT28 2UH,Controlled,Lagan Valley,URBAN,421.0,54.520005,-6.06629,0.6121882114517676,"Pond Park Primary School, Lisburn",Controlled,0.6121882114517676,"Pond Park Primary School, Lisburn",0.993578272701842,"Wallace High Preparatory, Lisburn",Voluntary,Sustainable,POINT (-6.06629 54.520005)
4016192,"Kilmaine Primary School, Bangor",Bangor,BT19 6EF,Controlled,North Down,URBAN,659.0,54.654145,-5.631661,1.12117579362267,"Towerview Primary School, Bangor",Controlled,1.12117579362267,"Towerview Primary School, Bangor",2.050414965414501,Bangor Central Integrated Primary School,Controlled Integrated,Sustainable,POINT (-5.631661 54.654145)
